url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,processed_review_text,sentiment,sentiment_rating
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Feliciano,Muy buenos.,Después de haber entrenado CrossFit unos meses con tenis para entrenamiento “normal” y haber probado estos no quiero volver a quitármelos. Se nota la diferencia inmediatamente.,5.0,True,Reviewed in Mexico on 14 April 2021,3 people found this helpful,c4c77d92-cebd-519d-bd46-a3ebb246e3df,24/12/2021 02:29:00,después de haber entrenado crossfit unos meses con tenis para entrenamiento normal haber probado estos quiero volver quitármelos se nota la diferencia inmediatamente,neutral,3
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",José Eduardo Pérez Román,Grandes Tenis,"Son excelentes para CrossFit, este es mi tercer par, no dejan de ser cómodos y prácticos al hacer wod's, me gusta mucho el color, están nuevas, aunque en aduanas los abren para checarlos y estaban como sucias de las puntas, aún así son excelentes, llegaron antes de lo esperado, tenían como tierra de las puntas, la verdad o es porque no les gusta vender al extranjero o algo raro pasó, no se notan usados pero tal vez fue la devolución, el caso es que si están muy muy nuevas, me encantan son el tercer par que tengo de Nano 9",5.0,True,Reviewed in Mexico on 1 March 2021,,e8ab7712-fc1a-5a4c-b7d7-8f7c1984fc12,24/12/2021 02:29:00,son excelentes para crossfit este es mi tercer par dejan de ser cómodos prácticos al hacer wod gusta mucho el color están nuevas aunque en aduanas los abren para checarlos estaban como sucias de las puntas aún así son excelentes llegaron antes de lo esperado tenían como tierra de las puntas la verdad es porque les gusta vender al extranjero algo raro pasó se notan usados pero tal vez fue la devolución el caso es que si están muy muy nuevas encantan son el tercer par que tengo de nano 9,neutral,3
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Amazon Customer,Súper cómodos,"Sin muy cómodos para CrossFit , con la punta amplia para que el pie se apoye con todo. Los volvería a comprar soy mujer con talla 7 mexicano pedí número 9 de hombre americano , quedó como lo esperaba",5.0,True,Reviewed in Mexico on 26 August 2021,,84353a23-13e5-5fb1-8fa3-be45844cb6e2,24/12/2021 02:29:00,sin muy cómodos para crossfit con la punta amplia para que el pie se apoye con todo los volvería comprar soy mujer con talla 7 mexicano pedí número 9 de hombre americano quedó como lo esperaba,negative,1
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Cesar Alvarado,Geniales!,"Son muy cómodos para entrenar y cumplen al 100 con el objetivo, no se derrapan y el refuerzo en el talón ayuda para afianzar cuando cargas pesos altos.",5.0,True,Reviewed in Mexico on 4 November 2020,,94d42394-4406-5e27-b53f-1b6301fe6f76,24/12/2021 02:29:00,son muy cómodos para entrenar cumplen al 100 con el objetivo se derrapan el refuerzo en el talón ayuda para afianzar cuando cargas pesos altos,neutral,3
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Margarita Benitez,Me quedó muy chico,"Hola,Quisiera saber si me pueden generar una orden de devolución gratis ya que el costo de devolución es el 80% del costo de producto. Me quedaron muy chicos y no viene especificado que deben de pedirse por lo menos medio número más grandes ya que este tipo de calzado viene reducido.Gracias",2.0,True,Reviewed in Mexico on 15 March 2021,,ab21f143-0b5a-58e5-8cf5-231f8043fa44,24/12/2021 02:29:00,hola quisiera saber si pueden generar una orden de devolución gratis ya que el costo de devolución es el 80 del costo de producto quedaron muy chicos viene especificado que deben de pedirse por lo menos medio número más grandes ya que este tipo de calzado viene,positive,5
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Edgar R.,Cómodos y bonitos,"Son de hombre pero los compré para mi del 6.5. Yo calzo del 6 y aunque si me quedaron ese medio número grandecitos, me encantaron y son extremadamente cómodos para hacer Crossfit, no se resbalan y tienen un gran soporte en los tobillos. Sin duda los volvería a comprar.",5.0,True,Reviewed in Mexico on 30 April 2021,,c151eff5-e1b9-50fd-9232-991b15719f48,24/12/2021 02:29:00,son de hombre pero los compré para mi del yo calzo del 6 aunque si quedaron ese medio número grandecitos encantaron son extremadamente cómodos para hacer crossfit se resbalan tienen un gran soporte en los tobillos sin duda los volvería comprar,negative,1
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Alfredo Daniel Torres Gonzalez,Barato y cómodo para crossfit,"Excelente par para crossfit, cómodo y fiel a la talla... A muy buen precio, hay comentarios que mencionan qué vienen mal pegados, yo tuve la suerte de que viniera impecable y a un muy buen precio",5.0,True,Reviewed in Mexico on 16 July 2021,,c2d2fb5d-777b-5ba7-a51e-9fd857291ded,24/12/2021 02:29:00,excelente par para crossfit cómodo fiel la talla muy buen precio hay comentarios que mencionan qué vienen mal pegados yo tuve la suerte de que viniera impecable un muy buen precio,neutral,3
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Ke,thumbs up,fits well. perfect for daily jogging or some indoors activities,5.0,True,Reviewed in Canada on 17 April 2021,,98ca622f-6f4a-547d-8b80-d0bb1262774f,24/12/2021 02:29:00,fits well perfect daily jogging indoors activities,positive,5
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Amazon Customer,Selection was great,So hard to find this product .. but Amazon had it !,5.0,True,Reviewed in Canada on 16 December 2020,,e8e5a5ca-27ab-526f-ba07-d33e5df5254a,24/12/2021 02:29:00,hard find product amazon,positive,5
https://www.amazon.co.uk/dp/B07TGDB6HN,"Reebok Men's Nano 9 Cross Trainer, Black/White/Vivid Orange, 11 UK",Yuyo,Tenis ideales para hacer crossfit,"Tenis super chingones para hacer crossfit ya que te dan la estabilidad que necesitas, son muy cómodos, los materiales se ven resistentes y el diseño esta muy chingon",5.0,True,Reviewed in Mexico on 16 September 2021,,7e69fad5-c993-5349-9a83-cfbeded035dc,24/12/2021 02:29:00,tenis super chingones para hacer crossfit ya que te dan la estabilidad que necesitas son muy cómodos los materiales se ven resistentes el diseño esta muy chingon,positive,5
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Cliente Amazon,Mahhh!!!,Mi chiedo come mai il venditore è poco attento nel verificare l'integrità del prodotto. Se si acquista un prodotto si deve dare anche la sicurezza all''acquirente!!! A nessuno farebbe piacere ricevere una scarpa già screpolata in punta . Pessimo!!! (E spero che il rimborso sia super veloce),2.0,True,Reviewed in Italy on 6 October 2021,,db47406d-7bf4-513f-87b8-98959e345a3f,24/12/2021 02:29:01,mi chiedo come mai il venditore è poco attento nel verificare del prodotto se si acquista un prodotto si deve dare anche la sicurezza acquirente nessuno farebbe piacere ricevere una scarpa già screpolata punta pessimo e spero che il rimborso sia super veloce,positive,5
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Manuela Degener,Wunderschöner Schuh,"Lange nach einem braunen Turnschuh gesucht,der ist einfach perfekt. Sieht schick aus und ist sehr bequem",5.0,True,Reviewed in Germany on 17 August 2021,,1f3147d8-1d52-5e57-aef5-a14402b503e0,24/12/2021 02:29:01,lange nach einem braunen turnschuh gesucht der ist einfach perfekt sieht schick aus und ist sehr bequem,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Cliente Amazon,Il meglio,Sempre il top in tutto!!!!la scarpa è come riprodotta in foto...amazon una garanzia!!!!,5.0,True,Reviewed in Italy on 13 November 2021,,c2a5637d-b29e-5a62-90b3-926a9699c22f,24/12/2021 02:29:01,sempre il top tutto la scarpa è come riprodotta foto amazon una garanzia,positive,5
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Cliente Amazon,Perfetto,Ottimo,5.0,True,Reviewed in Italy on 26 November 2021,,4635e81c-2250-5ebd-9eb3-b4ec6e6e7921,24/12/2021 02:29:01,ottimo,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Fiona Gensch,Gewohnte NB Qualität,"Schnell geliefert, passt, topp!",5.0,True,Reviewed in Germany on 20 September 2021,,e84c6e06-f70c-5e97-afb6-3bfc980503e4,24/12/2021 02:29:01,schnell geliefert passt topp,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,atanasia mateos aparicio palacios,Comodisimo,Deportivo muy cómodo y precioso.,5.0,True,Reviewed in Spain on 15 September 2021,,b95e10db-05ae-5892-b337-7ac7092c6eae,24/12/2021 02:29:01,deportivo muy cómodo precioso,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Morena,perfette,piaciuto tutto,5.0,True,Reviewed in Italy on 8 September 2021,,e76ba141-17cc-5297-9376-c41d3d8e5ea5,24/12/2021 02:29:01,piaciuto tutto,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,Paloma,La rapidez en llegar el producto,Me encantan !!,5.0,True,Reviewed in Spain on 10 July 2021,,d982878e-796a-5bad-aff5-8b62609a5914,24/12/2021 02:29:01,encantan,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,christine vernoux,jamais déçu avec ce produit,ayant déjà ces baskets et très contente de leur durée et de leur confort,5.0,True,Reviewed in France on 25 October 2021,,3bd0ff44-847e-5888-82b1-610da4ea74bf,24/12/2021 02:29:01,ayant déjà ces baskets et très contente de leur durée et de leur confort,neutral,3
https://www.amazon.co.uk/dp/B08WRMVLR4,New Balance PM2 Rose Metallic Leather Scarpa Donna Sportiva WL574,cours-mach dominique,la couleur est beige clair,très belles baskets,5.0,True,Reviewed in France on 11 September 2021,,a11c7355-81f9-5a40-b5f3-ef26c40a2a26,24/12/2021 02:29:01,très belles baskets,neutral,3
https://www.amazon.co.uk/dp/B077MRB9ZK,"Beppi Women's Casual Fitness Shoes, White, 7.5 UK",Angie,no pesan nada,"comodidad, no pesan nada, contenta",5.0,True,Reviewed in Spain on 21 October 2021,,c051c7d6-2482-5c73-a008-a0d82cc2f66d,24/12/2021 02:29:01,comodidad pesan nada contenta,neutral,3
https://www.amazon.co.uk/dp/B077MRB9ZK,"Beppi Women's Casual Fitness Shoes, White, 7.5 UK",MARIA JOSE AINETO VIDAL,DEPORTE COMODO Y DIVERTIDO,"Mi hija está encantada con sus zapatillas de deporte. Son ligeras, cómodas, fáciles de poner (importante en una niña de 10 años) para no tener cordones y muy divertidas por su colorido",5.0,True,Reviewed in Spain on 3 September 2018,,73337565-444b-5ab0-bea1-e9fc10f78d4f,24/12/2021 02:29:01,mi hija está encantada con sus zapatillas de deporte son ligeras cómodas fáciles de poner importante en una niña de 10 años para tener cordones muy divertidas por su colorido,neutral,3
https://www.amazon.co.uk/dp/B077MRB9ZK,"Beppi Women's Casual Fitness Shoes, White, 7.5 UK",Laura Molina Verdes,cómodas,"diferentes, cada una de un color.Muy cómodas",5.0,True,Reviewed in Spain on 11 June 2019,,863df0b9-bbea-5b43-b976-56be0a8ab61a,24/12/2021 02:29:01,diferentes cada una de un cómodas,neutral,3
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",SteKn,Tolle Winterstiefel mit tadelloser Verarbeitung - wasserdicht und atmungsaktiv,"Für die anstehende kalte Jahreszeit braucht unser Sohn (3,5 Jahre) wieder neue Schuhe. Da wir im letzten Winter sehr gute Erfahrungen mit Stiefeln von Jack Wolfskin gemacht haben, sind wir dabei geblieben und haben erneut bestellt.Die Schuhe wurden zügig im üblichen Schuhkarton, und in Folie verpackt, geliefert. Die Schuhe in einem dunklen Blau und mit heller Sohle inklusive weißem Streifen gefallen uns und unserem Sohn sehr gut. Gerade den Pfotenabdruck bringt er schnell in Verbindung mit einer seiner Lieblingssendungen („Paw Patrol“).Die Schuhe sind tadellos verarbeitet, alle Nähte und Klebestellen sind akkurat ausgeführt. Die Sohle ist schon dick und mit grober Struktur. Das sorgt für eine gute Isolierung und besten Grip. Der Klettverschluss erlaubt es unserem Sohn die Schuhe allein an- und auszuziehen. Die Schuhe sind schön dick gefüttert, ganz oben zudem mit Kunstfell verziert.Wir sind uns sicher, dass auch dieses Paar schön warm und wasserdicht ist – ohne die Füße zu sehr ins Schwitzen zu bringen. Der Hersteller wirbt nicht umsonst mit 100% Wetterschutz dank Texapore (wasserdicht bis 10.000mm Wassersäule und atmungsaktiv > 3.400g/m²/24h). Unser Sohn hat Schuhgröße 27, hier haben wir eine 28 bestellt (bedingt durch die dicken Wintersocken) und die Schuhe haben sehr gut gepasst. Die Schuhe wurden in Kambodscha hergestellt.Wir sind mit den Schuhen sehr zufrieden und sehen den kalten Tagen gelassen entgegen.",5.0,True,Reviewed in Germany on 15 September 2020,6 people found this helpful,d6915928-664a-539e-a62d-186eea38d55c,24/12/2021 02:29:02,für die anstehende kalte jahreszeit braucht unser sohn jahre wieder neue schuhe da wir im letzten winter sehr gute erfahrungen mit stiefeln von jack wolfskin gemacht haben sind wir dabei geblieben und haben erneut schuhe wurden zügig im üblichen schuhkarton und folie verpackt geliefert die schuhe einem dunklen blau und mit heller sohle inklusive weißem streifen gefallen uns und unserem sohn sehr gut gerade den pfotenabdruck bringt er schnell verbindung mit einer seiner lieblingssendungen paw patrol schuhe sind tadellos verarbeitet alle nähte und klebestellen sind akkurat ausgeführt die sohle ist schon dick und mit grober struktur das sorgt für eine gute isolierung und besten grip der klettverschluss erlaubt es unserem sohn die schuhe allein und auszuziehen die schuhe sind schön dick gefüttert ganz oben zudem mit kunstfell sind uns sicher dass auch dieses paar schön warm und wasserdicht ist ohne die füße zu sehr ins schwitzen zu bringen der hersteller wirbt nicht umsonst mit 100 wetterschutz dank texapore wasserdicht bis wassersäule und atmungsaktiv unser sohn hat schuhgröße 27 hier haben wir eine 28 bestellt bedingt durch die dicken wintersocken und die schuhe haben sehr gut gepasst die schuhe wurden kambodscha sind mit den schuhen sehr zufrieden und sehen den kalten tagen gelassen entgegen,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",SteKn,Wir sehen den kalten Tagen gelassen entgegen,"Für die anstehende kalte Jahreszeit braucht unser Sohn (4 Jahre) wieder neue Schuhe. Da wir in den letzten beiden Wintern sehr gute Erfahrungen mit Stiefeln von Jack Wolfskin gemacht haben, sind wir dabei geblieben und haben erneut bestellt.Die Schuhe wurden zügig im üblichen Schuhkarton geliefert. Die Schuhe in einem dunklen Blau, mit Akzenten in Grün und heller Sohle gefallen uns und unserem Sohn sehr gut. Gerade den Pfotenabdruck bringt er schnell in Verbindung mit einer seiner Langzeit-Lieblingssendungen („Paw Patrol“).Die Schuhe sind tadellos verarbeitet, alle Nähte und Klebestellen sind akkurat ausgeführt. Die Sohle ist schon dick und mit grober Struktur. Das sorgt für eine gute Isolierung und besten Grip. Der Klettverschluss erlaubt es unserem Sohn die Schuhe allein an- und auszuziehen. Die Schuhe sind schön dick gefüttert, ganz oben zudem mit Kunstfell verziert.Wir sind uns sicher, dass auch dieses Paar schön warm und wasserdicht ist – ohne die Füße zu sehr ins Schwitzen zu bringen. Der Hersteller wirbt nicht umsonst mit 100% Wetterschutz dank Texapore (wasserdicht bis 10.000mm Wassersäule und atmungsaktiv > 3.400g/m²/24h). Unser Sohn hat Schuhgröße 29, hier haben wir eine 30 bestellt (bedingt durch die dicken Wintersocken) und die Schuhe haben sehr gut gepasst. Die Schuhe wurden in Kambodscha hergestellt.Wir sind mit den Schuhen sehr zufrieden und sehen den kalten Tagen gelassen entgegen.",5.0,True,Reviewed in Germany on 30 October 2021,2 people found this helpful,b3ac2c47-eefa-58fd-a2e1-a612d020f605,24/12/2021 02:29:02,für die anstehende kalte jahreszeit braucht unser sohn 4 jahre wieder neue schuhe da wir den letzten beiden wintern sehr gute erfahrungen mit stiefeln von jack wolfskin gemacht haben sind wir dabei geblieben und haben erneut schuhe wurden zügig im üblichen schuhkarton geliefert die schuhe einem dunklen blau mit akzenten grün und heller sohle gefallen uns und unserem sohn sehr gut gerade den pfotenabdruck bringt er schnell verbindung mit einer seiner paw patrol schuhe sind tadellos verarbeitet alle nähte und klebestellen sind akkurat ausgeführt die sohle ist schon dick und mit grober struktur das sorgt für eine gute isolierung und besten grip der klettverschluss erlaubt es unserem sohn die schuhe allein und auszuziehen die schuhe sind schön dick gefüttert ganz oben zudem mit kunstfell sind uns sicher dass auch dieses paar schön warm und wasserdicht ist ohne die füße zu sehr ins schwitzen zu bringen der hersteller wirbt nicht umsonst mit 100 wetterschutz dank texapore wasserdicht bis wassersäule und atmungsaktiv unser sohn hat schuhgröße 29 hier haben wir eine 30 bestellt bedingt durch die dicken wintersocken und die schuhe haben sehr gut gepasst die schuhe wurden kambodscha sind mit den schuhen sehr zufrieden und sehen den kalten tagen gelassen entgegen,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",MAJD,Top,"Ein toller Schuh für den Winter.Mein Sohn (3) kann sie prima alleine anziehen, lediglich das festziehen geht mit einer Hand eher nicht so gut.Sie sind mindestens Wasserabweisend. Allerdings ist er damit auch schon durch tiefe Pfützen gestampft, wo ich definitiv mit nassen Füßen gerechnet hatte-dem war aber nicht so. Sind sie längere Zeit Nässe ausgesetzt, kommt es langsam durch, ist eben kein Gummistiefel :-)",5.0,True,Reviewed in Germany on 24 December 2020,One person found this helpful,ec94c4a1-c325-57a0-9dc1-466871717b27,24/12/2021 02:29:02,ein toller schuh für den sohn 3 kann sie prima alleine anziehen lediglich das festziehen geht mit einer hand eher nicht sind mindestens wasserabweisend allerdings ist er damit auch schon durch tiefe pfützen gestampft wo ich definitiv mit nassen füßen gerechnet war aber nicht sind sie längere zeit nässe ausgesetzt kommt es langsam durch ist eben kein gummistiefel,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",C. Schmidt,Leider feuchte/nasse Kinderfüße :(,"Diese Schuhe passten unserem Sohnemann  sofort und nichts drückte. Wir hatten die Schuhe eine Woche in gebrauch und haben sie dann zurück geschickt da er jeden Tag feuchte oder nasse Füße hatte. An 2 Tagen dieser Woche hatte er nasse Füße von nur durch nasse Wiese oder über nasse Wege laufen. Und dass trotz der, vor Benutzung, empfohlenen Imprägnieren.Einzige plus ist dass die Schuhe warm gehalten haben und wirklich flexibel sind.Wir haben aber dann Schuhe einer anderen Marke bestellt, die zusätzlich auch wasserdicht sind :)",2.0,True,Reviewed in Germany on 17 December 2020,One person found this helpful,961b3c85-cbf6-53ab-a831-1b44a437c0f4,24/12/2021 02:29:02,diese schuhe passten unserem sohnemann sofort und nichts drückte wir hatten die schuhe eine woche gebrauch und haben sie dann zurück geschickt da er jeden tag feuchte oder nasse füße hatte 2 tagen dieser woche hatte er nasse füße von nur durch nasse wiese oder über nasse wege laufen und dass trotz der vor benutzung empfohlenen plus ist dass die schuhe warm gehalten haben und wirklich flexibel haben aber dann schuhe einer anderen marke bestellt die zusätzlich auch wasserdicht sind,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Britta,Not waterproof!!!,"Well we liked those shoes until my daughter went out to the snow yesterday. Unfortunately her feet got soaked and the shoes aren’t dried out a day later. So pretty disappointed since I have bought them for those reasons, to be waterproof and snow proof:(",2.0,True,Reviewed in Germany on 28 December 2020,3 people found this helpful,5f83edb7-e07e-50b0-b8ae-150e57c9a712,24/12/2021 02:29:02,well liked shoes daughter went snow yesterday unfortunately feet got soaked shoes dried day later pretty disappointed since bought reasons waterproof snow proof,positive,5
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Zdenka,Super Winterstiefel,Super angenehm...wirklich warme Füße! Sehen sehr schick aus und  wie Turnschuhe leicht und super angenehm zum tragen. Einfach zum öffnen und schliessen dank Klettverschluss! Würde ich nächstes Jahr wieder bestellen!!,5.0,True,Reviewed in Germany on 17 January 2021,,68a717c5-af5c-52f5-b357-933f65c0adea,24/12/2021 02:29:02,super angenehm wirklich warme füße sehen sehr schick aus und wie turnschuhe leicht und super angenehm zum tragen einfach zum öffnen und schliessen dank klettverschluss würde ich nächstes jahr wieder bestellen,positive,5
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Gosia Grochalska,very comfortable,"The shoes are great, very soft and comfortable inside. Its waterproof still have to be tested on the snow but for walking they feel great. My son loves them (we have the same size so I was able to test them as well).",5.0,True,Reviewed in Germany on 17 October 2019,,1fb1971d-1da7-5220-93c0-aa4a5be8e2c1,24/12/2021 02:29:02,shoes great soft comfortable inside waterproof still tested snow walking feel great son loves size able test well,positive,5
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Amazon Kunde,fallen klein aus!,die schuhe halten super warm sind echt klasse mein sohn zieht sie echt gerne an nur die fallen echt klein aus und sind definitiv nichts für dicke füsseobwohl er gerade mal 26 anzieht passt ihm 27 so als wäre es die grösse 26anstonsten echt super stabile schuhekann ich nur weiter empfehlen!,5.0,True,Reviewed in Germany on 10 November 2020,,7f4c804f-5581-5382-8781-680ab32ac5f6,24/12/2021 02:29:02,die schuhe halten super warm sind echt klasse mein sohn zieht sie echt gerne nur die fallen echt klein aus und sind definitiv nichts für dicke füsseobwohl er gerade mal 26 anzieht passt ihm 27 als wäre es die grösse 26anstonsten echt super stabile schuhekann ich nur weiter empfehlen,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Petra0708,passen wie erwartet und geben warm,Die Schuhe sind sehr gut verarbeitet und wärmen gut. Sehr zu empfehlen,5.0,True,Reviewed in Germany on 12 December 2021,,9aa6dc30-ba2f-5946-b970-30c39e361832,24/12/2021 02:29:02,die schuhe sind sehr gut verarbeitet und wärmen gut sehr zu empfehlen,negative,1
https://www.amazon.co.uk/dp/B087MRRQVW,"Jack Wolfskin Unisex Kids’ Polar Wolf Texapore MID VC K Snow Boot, Purple Coral, 9",Elena Sitz,Wie abgebildet und sehr gute Qualität.,"Ich bin sehr positiv überrascht wie toll die Schuhen sind. Sind kuschelig und halten warm..., wasserfest sind es auch . Mein Sohn liebt es und schwärmt von denen.Habe 31 bestellt obwohl er 30 Größe, hat. Passt wie angegossen.Die sind perfekt und würde es 100% weiter empfehlen  .",5.0,True,Reviewed in Germany on 3 November 2020,,8720b028-bc76-53e3-b3c6-5b2ec02a469a,24/12/2021 02:29:02,ich bin sehr positiv überrascht wie toll die schuhen sind sind kuschelig und halten warm wasserfest sind es auch mein sohn liebt es und schwärmt von 31 bestellt obwohl er 30 größe hat passt wie sind perfekt und würde es 100 weiter empfehlen,negative,1
https://www.amazon.co.uk/dp/B07HMVC44T,"New Balance Men's 4040v5 Metal Baseball Cleat, Black/Yelllow, 8 X-Wide",Luis Angel Méndez Machucho,Excelente producto,La talla exacta yo lo compre en 730 pesos para ese precio una ganga. Spikes muy bonitos y se ven resistentes,5.0,True,Reviewed in Mexico on 22 July 2021,One person found this helpful,efa78e4d-2d12-5f80-816d-fdb2d5fb4b16,24/12/2021 02:29:02,la talla exacta yo lo compre en 730 pesos para ese precio una ganga spikes muy bonitos se ven resistentes,neutral,3
https://www.amazon.co.uk/dp/B07HMVC44T,"New Balance Men's 4040v5 Metal Baseball Cleat, Black/Yelllow, 8 X-Wide",Primitivo Andrade,Calidad,Producto de gran calidad y la entrega en el tiempo señalado.,5.0,True,Reviewed in Mexico on 2 October 2021,,1436923c-f161-5a41-bd72-3949c0d4a823,24/12/2021 02:29:02,producto de gran calidad la entrega en el tiempo señalado,neutral,3
https://www.amazon.co.uk/dp/B07HMVC44T,"New Balance Men's 4040v5 Metal Baseball Cleat, Black/Yelllow, 8 X-Wide",Miss Jayne,Great baseball cleat,Purchased for my son. Plays in a compatible men’s baseball team. He loves them! He says they are True to size and color. Very comfortable to wear through double headers.,5.0,True,Reviewed in the United States on 30 June 2021,,51dfcd60-931b-53b7-b5ea-979603571811,24/12/2021 02:29:02,purchased son plays compatible men baseball team loves says true size color comfortable wear double headers,positive,5
https://www.amazon.co.uk/dp/B07X565S79,"Pablosky 961021 First Steps-Baby-Child, Blue, 5.5 UK",Lorena,Buena calidad,"Lo compré a muy buen precio y quedamos muy satisfechos. Me gusta esta marca porque por dentro es un zapato de piel, aunque por fuera sea una zapatilla.Lo recomiendo.",5.0,True,Reviewed in Spain on 23 January 2021,,96d5d657-6c7e-5102-951f-aacfc80396e9,24/12/2021 02:29:02,lo compré muy buen precio quedamos muy satisfechos gusta esta marca porque por dentro es un zapato de piel aunque por fuera sea una recomiendo,neutral,3
https://www.amazon.co.uk/dp/B07HMVC44T,"New Balance Men's 4040v5 Metal Baseball Cleat, Black/Yelllow, 8 X-Wide",Stuart Brigmon,Baseball cleats,Run smaller than other shoes the same size.  I would recommend ordering at least one half size larger or maybe even on full size larger.,4.0,True,Reviewed in the United States on 23 August 2021,,fcd78951-3a89-5e3b-b388-c63e600d473e,24/12/2021 02:29:02,run smaller shoes size would recommend ordering least one half size larger maybe even full size larger,positive,5
https://www.amazon.co.uk/dp/B07X565S79,"Pablosky 961021 First Steps-Baby-Child, Blue, 5.5 UK",Cliente de Amazon,Buenísimas,"Nos encantan. Comodidad, sobre todo porque el peque tiene el empeine alto y no es fácil encontrar calzado que no le deje marca.",5.0,True,Reviewed in Spain on 8 June 2021,,5d0a7bae-ca90-5649-8423-6b71a0e2a31d,24/12/2021 02:29:02,nos encantan comodidad sobre todo porque el peque tiene el empeine alto es fácil encontrar calzado que le deje marca,neutral,3
https://www.amazon.co.uk/dp/B07HMVC44T,"New Balance Men's 4040v5 Metal Baseball Cleat, Black/Yelllow, 8 X-Wide",Julie,Great shoe,Very comfortable. Wide width isn’t overly wide. Color in picture accurate. Cleat on the foreheel helps the grip.,5.0,True,Reviewed in the United States on 29 April 2021,,4528abd4-a56f-5706-b8ab-8ed1d137621b,24/12/2021 02:29:02,comfortable wide width overly wide color picture accurate cleat foreheel helps grip,positive,5
